SimNum,Stage,Scenario,Demand,Wind,c_DA,Model
77,17,4.0,5.0,4.0,0.0,ModChi
77,18,2.0,5.0,2.0,0.0,ModChi
77,19,5.0,5.0,5.0,0.0,ModChi
77,20,5.0,3.0,5.0,0.0,ModChi
77,21,3.0,3.0,3.0,0.0,ModChi
77,22,3.0,3.0,3.0,0.0,ModChi
77,23,4.0,3.0,4.0,0.0,ModChi
77,24,2.0,3.0,2.0,0.0,ModChi
78,1,5.0,1.0,5.0,0.0,ModChi
78,2,2.0,1.0,2.0,0.0,ModChi
78,3,5.0,1.0,5.0,0.0,ModChi
78,4,4.0,1.0,4.0,0.0,ModChi
78,5,3.0,1.0,3.0,0.0,ModChi
78,6,3.0,4.0,3.0,0.0,ModChi
78,7,5.0,4.0,5.0,0.0,ModChi
78,8,3.0,4.0,3.0,0.0,ModChi
78,9,2.0,3.0,2.0,0.0,ModChi
78,10,4.0,3.0,4.0,0.0,ModChi
78,11,4.0,3.0,4.0,0.0,ModChi
78,12,5.0,3.0,5.0,0.0,ModChi
78,13,2.0,3.0,2.0,0.0,ModChi
78,14,2.0,3.0,2.0,0.0,ModChi
78,15,2.0,3.0,2.0,0.0,ModChi
78,16,4.0,3.0,4.0,0.0,ModChi
78,17,3.0,5.0,3.0,0.0,ModChi
78,18,3.0,5.0,3.0,0.0,ModChi
78,19,3.0,5.0,3.0,0.0,ModChi
78,20,4.0,3.0,4.0,0.0,ModChi
78,21,5.0,3.0,5.0,0.0,ModChi
78,22,3.0,3.0,3.0,0.0,ModChi
78,23,3.0,3.0,3.0,0.0,ModChi
78,24,5.0,3.0,5.0,0.0,ModChi
79,1,5.0,1.0,5.0,0.0,ModChi
79,2,2.0,1.0,2.0,0.0,ModChi
79,3,5.0,1.0,5.0,0.0,ModChi
79,4,5.0,1.0,5.0,0.0,ModChi
79,5,4.0,1.0,4.0,0.0,ModChi
79,6,2.0,4.0,2.0,0.0,ModChi
79,7,5.0,4.0,5.0,0.0,ModChi
79,8,3.0,4.0,3.0,0.0,ModChi
79,9,4.0,3.0,4.0,0.0,ModChi
79,10,2.0,3.0,2.0,0.0,ModChi
79,11,3.0,3.0,3.0,0.0,ModChi
79,12,2.0,3.0,2.0,0.0,ModChi
79,13,4.0,3.0,4.0,0.0,ModChi
79,14,4.0,3.0,4.0,0.0,ModChi
79,15,3.0,3.0,3.0,0.0,ModChi
79,16,2.0,3.0,2.0,0.0,ModChi
79,17,3.0,5.0,3.0,0.0,ModChi
79,18,2.0,5.0,2.0,0.0,ModChi
79,19,3.0,5.0,3.0,0.0,ModChi
79,20,3.0,3.0,3.0,0.0,ModChi
79,21,3.0,3.0,3.0,0.0,ModChi
79,22,2.0,3.0,2.0,0.0,ModChi
79,23,5.0,3.0,5.0,0.0,ModChi
79,24,4.0,3.0,4.0,0.0,ModChi
80,1,2.0,1.0,2.0,0.0,ModChi
80,2,3.0,1.0,3.0,0.0,ModChi
80,3,4.0,1.0,4.0,0.0,ModChi
80,4,5.0,1.0,5.0,0.0,ModChi
80,5,3.0,1.0,3.0,0.0,ModChi
80,6,3.0,4.0,3.0,0.0,ModChi
80,7,4.0,4.0,4.0,0.0,ModChi
80,8,5.0,4.0,5.0,0.0,ModChi
80,9,2.0,3.0,2.0,0.0,ModChi
80,10,5.0,3.0,5.0,0.0,ModChi
80,11,4.0,3.0,4.0,0.0,ModChi
80,12,4.0,3.0,4.0,0.0,ModChi
80,13,2.0,3.0,2.0,0.0,ModChi
80,14,5.0,3.0,5.0,0.0,ModChi
80,15,2.0,3.0,2.0,0.0,ModChi
80,16,3.0,3.0,3.0,0.0,ModChi
80,17,4.0,5.0,4.0,0.0,ModChi
80,18,2.0,5.0,2.0,0.0,ModChi
80,19,4.0,5.0,4.0,0.0,ModChi
80,20,3.0,3.0,3.0,0.0,ModChi
80,21,5.0,3.0,5.0,0.0,ModChi
80,22,4.0,3.0,4.0,0.0,ModChi
80,23,4.0,3.0,4.0,0.0,ModChi
80,24,3.0,3.0,3.0,0.0,ModChi
81,1,2.0,1.0,2.0,0.0,ModChi
81,2,2.0,1.0,2.0,0.0,ModChi
81,3,3.0,1.0,3.0,0.0,ModChi
81,4,5.0,1.0,5.0,0.0,ModChi
81,5,4.0,1.0,4.0,0.0,ModChi
81,6,2.0,4.0,2.0,0.0,ModChi
81,7,3.0,4.0,3.0,0.0,ModChi
81,8,3.0,4.0,3.0,0.0,ModChi
81,9,2.0,3.0,2.0,0.0,ModChi
81,10,4.0,3.0,4.0,0.0,ModChi
81,11,2.0,3.0,2.0,0.0,ModChi
81,12,4.0,3.0,4.0,0.0,ModChi
81,13,2.0,3.0,2.0,0.0,ModChi
81,14,2.0,3.0,2.0,0.0,ModChi
81,15,4.0,3.0,4.0,0.0,ModChi
81,16,3.0,3.0,3.0,0.0,ModChi
81,17,5.0,5.0,5.0,0.0,ModChi
81,18,5.0,5.0,5.0,0.0,ModChi
81,19,4.0,5.0,4.0,0.0,ModChi
81,20,3.0,3.0,3.0,0.0,ModChi
81,21,4.0,3.0,4.0,0.0,ModChi
81,22,3.0,3.0,3.0,0.0,ModChi
81,23,5.0,3.0,5.0,0.0,ModChi
81,24,4.0,3.0,4.0,0.0,ModChi
82,1,3.0,1.0,3.0,0.0,ModChi
82,2,5.0,1.0,5.0,0.0,ModChi
82,3,3.0,1.0,3.0,0.0,ModChi
82,4,2.0,1.0,2.0,0.0,ModChi
82,5,5.0,1.0,5.0,0.0,ModChi
82,6,2.0,4.0,2.0,0.0,ModChi
82,7,3.0,4.0,3.0,0.0,ModChi
82,8,3.0,4.0,3.0,0.0,ModChi
82,9,2.0,3.0,2.0,0.0,ModChi
82,10,5.0,3.0,5.0,0.0,ModChi
82,11,5.0,3.0,5.0,0.0,ModChi
82,12,5.0,3.0,5.0,0.0,ModChi
82,13,3.0,3.0,3.0,0.0,ModChi
82,14,2.0,3.0,2.0,0.0,ModChi
82,15,3.0,3.0,3.0,0.0,ModChi
82,16,3.0,3.0,3.0,0.0,ModChi
82,17,5.0,5.0,5.0,0.0,ModChi
82,18,4.0,5.0,4.0,0.0,ModChi
82,19,4.0,5.0,4.0,0.0,ModChi
82,20,2.0,3.0,2.0,0.0,ModChi
82,21,5.0,3.0,5.0,0.0,ModChi
82,22,2.0,3.0,2.0,0.0,ModChi
82,23,2.0,3.0,2.0,0.0,ModChi
82,24,2.0,3.0,2.0,0.0,ModChi
83,1,2.0,1.0,2.0,0.0,ModChi
83,2,4.0,1.0,4.0,0.0,ModChi
83,3,5.0,1.0,5.0,0.0,ModChi
83,4,2.0,1.0,2.0,0.0,ModChi
83,5,4.0,1.0,4.0,0.0,ModChi
83,6,4.0,4.0,4.0,0.0,ModChi
83,7,3.0,4.0,3.0,0.0,ModChi
83,8,2.0,4.0,2.0,0.0,ModChi
83,9,2.0,3.0,2.0,0.0,ModChi
83,10,2.0,3.0,2.0,0.0,ModChi
83,11,3.0,3.0,3.0,0.0,ModChi
83,12,2.0,3.0,2.0,0.0,ModChi
83,13,5.0,3.0,5.0,0.0,ModChi
83,14,5.0,3.0,5.0,0.0,ModChi
83,15,4.0,3.0,4.0,0.0,ModChi
83,16,3.0,3.0,3.0,0.0,ModChi
83,17,3.0,5.0,3.0,0.0,ModChi
83,18,3.0,5.0,3.0,0.0,ModChi
83,19,3.0,5.0,3.0,0.0,ModChi
83,20,4.0,3.0,4.0,0.0,ModChi
83,21,5.0,3.0,5.0,0.0,ModChi
83,22,3.0,3.0,3.0,0.0,ModChi
83,23,3.0,3.0,3.0,0.0,ModChi
83,24,2.0,3.0,2.0,0.0,ModChi
84,1,5.0,1.0,5.0,0.0,ModChi
84,2,2.0,1.0,2.0,0.0,ModChi
84,3,2.0,1.0,2.0,0.0,ModChi
84,4,4.0,1.0,4.0,0.0,ModChi
84,5,2.0,1.0,2.0,0.0,ModChi
84,6,2.0,4.0,2.0,0.0,ModChi
84,7,5.0,4.0,5.0,0.0,ModChi
84,8,4.0,4.0,4.0,0.0,ModChi
84,9,3.0,3.0,3.0,0.0,ModChi
84,10,5.0,3.0,5.0,0.0,ModChi
84,11,5.0,3.0,5.0,0.0,ModChi
84,12,5.0,3.0,5.0,0.0,ModChi
84,13,4.0,3.0,4.0,0.0,ModChi
84,14,2.0,3.0,2.0,0.0,ModChi
84,15,4.0,3.0,4.0,0.0,ModChi
84,16,2.0,3.0,2.0,0.0,ModChi
84,17,4.0,5.0,4.0,0.0,ModChi
84,18,2.0,5.0,2.0,0.0,ModChi
84,19,3.0,5.0,3.0,0.0,ModChi
84,20,3.0,3.0,3.0,0.0,ModChi
84,21,3.0,3.0,3.0,0.0,ModChi
84,22,4.0,3.0,4.0,0.0,ModChi
84,23,3.0,3.0,3.0,0.0,ModChi
84,24,2.0,3.0,2.0,0.0,ModChi
85,1,4.0,1.0,4.0,0.0,ModChi
85,2,5.0,1.0,5.0,0.0,ModChi
85,3,5.0,1.0,5.0,0.0,ModChi
85,4,5.0,1.0,5.0,0.0,ModChi
85,5,5.0,1.0,5.0,0.0,ModChi
85,6,5.0,4.0,5.0,0.0,ModChi
85,7,4.0,4.0,4.0,0.0,ModChi
85,8,3.0,4.0,3.0,0.0,ModChi
85,9,2.0,3.0,2.0,0.0,ModChi
85,10,3.0,3.0,3.0,0.0,ModChi
85,11,3.0,3.0,3.0,0.0,ModChi
85,12,4.0,3.0,4.0,0.0,ModChi
85,13,5.0,3.0,5.0,0.0,ModChi
85,14,5.0,3.0,5.0,0.0,ModChi
85,15,4.0,3.0,4.0,0.0,ModChi
85,16,4.0,3.0,4.0,0.0,ModChi
85,17,3.0,5.0,3.0,0.0,ModChi
85,18,4.0,5.0,4.0,0.0,ModChi
85,19,3.0,5.0,3.0,0.0,ModChi
85,20,2.0,3.0,2.0,0.0,ModChi
85,21,5.0,3.0,5.0,0.0,ModChi
85,22,3.0,3.0,3.0,0.0,ModChi
85,23,2.0,3.0,2.0,0.0,ModChi
85,24,2.0,3.0,2.0,0.0,ModChi
86,1,5.0,1.0,5.0,0.0,ModChi
86,2,4.0,1.0,4.0,0.0,ModChi
86,3,2.0,1.0,2.0,0.0,ModChi
86,4,4.0,1.0,4.0,0.0,ModChi
86,5,2.0,1.0,2.0,0.0,ModChi
86,6,5.0,4.0,5.0,0.0,ModChi
86,7,3.0,4.0,3.0,0.0,ModChi
86,8,4.0,4.0,4.0,0.0,ModChi
86,9,4.0,3.0,4.0,0.0,ModChi
86,10,5.0,3.0,5.0,0.0,ModChi
86,11,4.0,3.0,4.0,0.0,ModChi
86,12,3.0,3.0,3.0,0.0,ModChi
86,13,2.0,3.0,2.0,0.0,ModChi
86,14,3.0,3.0,3.0,0.0,ModChi
86,15,3.0,3.0,3.0,0.0,ModChi
86,16,4.0,3.0,4.0,0.0,ModChi
86,17,3.0,5.0,3.0,0.0,ModChi
86,18,2.0,5.0,2.0,0.0,ModChi
86,19,3.0,5.0,3.0,0.0,ModChi
86,20,4.0,3.0,4.0,0.0,ModChi
86,21,4.0,3.0,4.0,0.0,ModChi
86,22,3.0,3.0,3.0,0.0,ModChi
86,23,4.0,3.0,4.0,0.0,ModChi
86,24,2.0,3.0,2.0,0.0,ModChi
87,1,3.0,1.0,3.0,0.0,ModChi
87,2,5.0,1.0,5.0,0.0,ModChi
87,3,4.0,1.0,4.0,0.0,ModChi
87,4,5.0,1.0,5.0,0.0,ModChi
87,5,5.0,1.0,5.0,0.0,ModChi
87,6,2.0,4.0,2.0,0.0,ModChi
87,7,5.0,4.0,5.0,0.0,ModChi
87,8,2.0,4.0,2.0,0.0,ModChi
87,9,3.0,3.0,3.0,0.0,ModChi
87,10,3.0,3.0,3.0,0.0,ModChi
87,11,5.0,3.0,5.0,0.0,ModChi
87,12,3.0,3.0,3.0,0.0,ModChi
87,13,4.0,3.0,4.0,0.0,ModChi
87,14,5.0,3.0,5.0,0.0,ModChi
87,15,2.0,3.0,2.0,0.0,ModChi
87,16,2.0,3.0,2.0,0.0,ModChi
87,17,4.0,5.0,4.0,0.0,ModChi
87,18,4.0,5.0,4.0,0.0,ModChi
87,19,3.0,5.0,3.0,0.0,ModChi
87,20,4.0,3.0,4.0,0.0,ModChi
87,21,4.0,3.0,4.0,0.0,ModChi
87,22,2.0,3.0,2.0,0.0,ModChi
87,23,5.0,3.0,5.0,0.0,ModChi
87,24,5.0,3.0,5.0,0.0,ModChi
88,1,2.0,1.0,2.0,0.0,ModChi
88,2,4.0,1.0,4.0,0.0,ModChi
88,3,4.0,1.0,4.0,0.0,ModChi
88,4,5.0,1.0,5.0,0.0,ModChi
88,5,2.0,1.0,2.0,0.0,ModChi
88,6,3.0,4.0,3.0,0.0,ModChi
88,7,5.0,4.0,5.0,0.0,ModChi
88,8,5.0,4.0,5.0,0.0,ModChi
88,9,5.0,3.0,5.0,0.0,ModChi
88,10,2.0,3.0,2.0,0.0,ModChi
88,11,2.0,3.0,2.0,0.0,ModChi
88,12,5.0,3.0,5.0,0.0,ModChi
88,13,4.0,3.0,4.0,0.0,ModChi
88,14,2.0,3.0,2.0,0.0,ModChi
88,15,5.0,3.0,5.0,0.0,ModChi
88,16,4.0,3.0,4.0,0.0,ModChi
88,17,5.0,5.0,5.0,0.0,ModChi
88,18,3.0,5.0,3.0,0.0,ModChi
88,19,4.0,5.0,4.0,0.0,ModChi
88,20,2.0,3.0,2.0,0.0,ModChi
88,21,4.0,3.0,4.0,0.0,ModChi
88,22,5.0,3.0,5.0,0.0,ModChi
88,23,5.0,3.0,5.0,0.0,ModChi
88,24,2.0,3.0,2.0,0.0,ModChi
89,1,3.0,1.0,3.0,0.0,ModChi
89,2,5.0,1.0,5.0,0.0,ModChi
89,3,2.0,1.0,2.0,0.0,ModChi
89,4,4.0,1.0,4.0,0.0,ModChi
89,5,3.0,1.0,3.0,0.0,ModChi
89,6,5.0,4.0,5.0,0.0,ModChi
89,7,5.0,4.0,5.0,0.0,ModChi
89,8,5.0,4.0,5.0,0.0,ModChi
89,9,2.0,3.0,2.0,0.0,ModChi
89,10,3.0,3.0,3.0,0.0,ModChi
89,11,4.0,3.0,4.0,0.0,ModChi
89,12,2.0,3.0,2.0,0.0,ModChi
89,13,5.0,3.0,5.0,0.0,ModChi
89,14,3.0,3.0,3.0,0.0,ModChi
89,15,2.0,3.0,2.0,0.0,ModChi
89,16,3.0,3.0,3.0,0.0,ModChi
89,17,4.0,5.0,4.0,0.0,ModChi
89,18,3.0,5.0,3.0,0.0,ModChi
89,19,2.0,5.0,2.0,0.0,ModChi
89,20,2.0,3.0,2.0,0.0,ModChi
89,21,2.0,3.0,2.0,0.0,ModChi
89,22,2.0,3.0,2.0,0.0,ModChi
89,23,4.0,3.0,4.0,0.0,ModChi
89,24,4.0,3.0,4.0,0.0,ModChi
90,1,4.0,1.0,4.0,0.0,ModChi
90,2,4.0,1.0,4.0,0.0,ModChi
90,3,3.0,1.0,3.0,0.0,ModChi
90,4,4.0,1.0,4.0,0.0,ModChi
90,5,4.0,1.0,4.0,0.0,ModChi
90,6,5.0,4.0,5.0,0.0,ModChi
90,7,2.0,4.0,2.0,0.0,ModChi
90,8,4.0,4.0,4.0,0.0,ModChi
90,9,3.0,3.0,3.0,0.0,ModChi
90,10,2.0,3.0,2.0,0.0,ModChi
90,11,5.0,3.0,5.0,0.0,ModChi
90,12,3.0,3.0,3.0,0.0,ModChi
90,13,4.0,3.0,4.0,0.0,ModChi
90,14,2.0,3.0,2.0,0.0,ModChi
90,15,3.0,3.0,3.0,0.0,ModChi
90,16,3.0,3.0,3.0,0.0,ModChi
90,17,3.0,5.0,3.0,0.0,ModChi
90,18,5.0,5.0,5.0,0.0,ModChi
90,19,5.0,5.0,5.0,0.0,ModChi
90,20,4.0,3.0,4.0,0.0,ModChi
90,21,5.0,3.0,5.0,0.0,ModChi
90,22,4.0,3.0,4.0,0.0,ModChi
90,23,5.0,3.0,5.0,0.0,ModChi
90,24,3.0,3.0,3.0,0.0,ModChi
91,1,4.0,1.0,4.0,0.0,ModChi
91,2,4.0,1.0,4.0,0.0,ModChi
91,3,5.0,1.0,5.0,0.0,ModChi
91,4,5.0,1.0,5.0,0.0,ModChi
91,5,4.0,1.0,4.0,0.0,ModChi
91,6,4.0,4.0,4.0,0.0,ModChi
91,7,5.0,4.0,5.0,0.0,ModChi
91,8,5.0,4.0,5.0,0.0,ModChi
91,9,3.0,3.0,3.0,0.0,ModChi
91,10,3.0,3.0,3.0,0.0,ModChi
91,11,4.0,3.0,4.0,0.0,ModChi
91,12,4.0,3.0,4.0,0.0,ModChi
91,13,2.0,3.0,2.0,0.0,ModChi
91,14,5.0,3.0,5.0,0.0,ModChi
91,15,5.0,3.0,5.0,0.0,ModChi
91,16,4.0,3.0,4.0,0.0,ModChi
91,17,5.0,5.0,5.0,0.0,ModChi
91,18,4.0,5.0,4.0,0.0,ModChi
91,19,4.0,5.0,4.0,0.0,ModChi
91,20,4.0,3.0,4.0,0.0,ModChi
91,21,4.0,3.0,4.0,0.0,ModChi
91,22,4.0,3.0,4.0,0.0,ModChi
91,23,4.0,3.0,4.0,0.0,ModChi
91,24,3.0,3.0,3.0,0.0,ModChi
92,1,3.0,1.0,3.0,0.0,ModChi
92,2,3.0,1.0,3.0,0.0,ModChi
92,3,5.0,1.0,5.0,0.0,ModChi
92,4,2.0,1.0,2.0,0.0,ModChi
92,5,3.0,1.0,3.0,0.0,ModChi
92,6,4.0,4.0,4.0,0.0,ModChi
92,7,3.0,4.0,3.0,0.0,ModChi
92,8,2.0,4.0,2.0,0.0,ModChi
92,9,5.0,3.0,5.0,0.0,ModChi
92,10,5.0,3.0,5.0,0.0,ModChi
92,11,3.0,3.0,3.0,0.0,ModChi
92,12,5.0,3.0,5.0,0.0,ModChi
92,13,2.0,3.0,2.0,0.0,ModChi
92,14,2.0,3.0,2.0,0.0,ModChi
92,15,2.0,3.0,2.0,0.0,ModChi
92,16,4.0,3.0,4.0,0.0,ModChi
92,17,5.0,5.0,5.0,0.0,ModChi
92,18,3.0,5.0,3.0,0.0,ModChi
92,19,5.0,5.0,5.0,0.0,ModChi
92,20,2.0,3.0,2.0,0.0,ModChi
92,21,2.0,3.0,2.0,0.0,ModChi
92,22,2.0,3.0,2.0,0.0,ModChi
92,23,3.0,3.0,3.0,0.0,ModChi
92,24,3.0,3.0,3.0,0.0,ModChi
93,1,4.0,1.0,4.0,0.0,ModChi
93,2,5.0,1.0,5.0,0.0,ModChi
93,3,3.0,1.0,3.0,0.0,ModChi
93,4,2.0,1.0,2.0,0.0,ModChi
93,5,3.0,1.0,3.0,0.0,ModChi
93,6,5.0,4.0,5.0,0.0,ModChi
93,7,5.0,4.0,5.0,0.0,ModChi
93,8,2.0,4.0,2.0,0.0,ModChi
93,9,3.0,3.0,3.0,0.0,ModChi
93,10,4.0,3.0,4.0,0.0,ModChi
93,11,2.0,3.0,2.0,0.0,ModChi
93,12,4.0,3.0,4.0,0.0,ModChi
93,13,4.0,3.0,4.0,0.0,ModChi
93,14,3.0,3.0,3.0,0.0,ModChi
93,15,3.0,3.0,3.0,0.0,ModChi
93,16,3.0,3.0,3.0,0.0,ModChi
93,17,5.0,5.0,5.0,0.0,ModChi
93,18,4.0,5.0,4.0,0.0,ModChi
93,19,5.0,5.0,5.0,0.0,ModChi
93,20,5.0,3.0,5.0,0.0,ModChi
93,21,2.0,3.0,2.0,0.0,ModChi
93,22,5.0,3.0,5.0,0.0,ModChi
93,23,3.0,3.0,3.0,0.0,ModChi
93,24,5.0,3.0,5.0,0.0,ModChi
94,1,3.0,1.0,3.0,0.0,ModChi
94,2,5.0,1.0,5.0,0.0,ModChi
94,3,5.0,1.0,5.0,0.0,ModChi
94,4,3.0,1.0,3.0,0.0,ModChi
94,5,2.0,1.0,2.0,0.0,ModChi
94,6,3.0,4.0,3.0,0.0,ModChi
94,7,5.0,4.0,5.0,0.0,ModChi
94,8,4.0,4.0,4.0,0.0,ModChi
94,9,5.0,3.0,5.0,0.0,ModChi
94,10,2.0,3.0,2.0,0.0,ModChi
94,11,2.0,3.0,2.0,0.0,ModChi
94,12,3.0,3.0,3.0,0.0,ModChi
94,13,2.0,3.0,2.0,0.0,ModChi
94,14,4.0,3.0,4.0,0.0,ModChi
94,15,5.0,3.0,5.0,0.0,ModChi
94,16,3.0,3.0,3.0,0.0,ModChi
94,17,3.0,5.0,3.0,0.0,ModChi
94,18,2.0,5.0,2.0,0.0,ModChi
94,19,2.0,5.0,2.0,0.0,ModChi
94,20,5.0,3.0,5.0,0.0,ModChi
94,21,3.0,3.0,3.0,0.0,ModChi
94,22,3.0,3.0,3.0,0.0,ModChi
94,23,4.0,3.0,4.0,0.0,ModChi
94,24,5.0,3.0,5.0,0.0,ModChi
95,1,2.0,1.0,2.0,0.0,ModChi
95,2,5.0,1.0,5.0,0.0,ModChi
95,3,5.0,1.0,5.0,0.0,ModChi
95,4,3.0,1.0,3.0,0.0,ModChi
95,5,5.0,1.0,5.0,0.0,ModChi
95,6,5.0,4.0,5.0,0.0,ModChi
95,7,2.0,4.0,2.0,0.0,ModChi
95,8,3.0,4.0,3.0,0.0,ModChi
95,9,3.0,3.0,3.0,0.0,ModChi
95,10,4.0,3.0,4.0,0.0,ModChi
95,11,4.0,3.0,4.0,0.0,ModChi
95,12,4.0,3.0,4.0,0.0,ModChi
95,13,4.0,3.0,4.0,0.0,ModChi
95,14,3.0,3.0,3.0,0.0,ModChi
95,15,2.0,3.0,2.0,0.0,ModChi
95,16,5.0,3.0,5.0,0.0,ModChi
95,17,4.0,5.0,4.0,0.0,ModChi
95,18,4.0,5.0,4.0,0.0,ModChi
95,19,2.0,5.0,2.0,0.0,ModChi
95,20,3.0,3.0,3.0,0.0,ModChi
95,21,4.0,3.0,4.0,0.0,ModChi
95,22,3.0,3.0,3.0,0.0,ModChi
95,23,5.0,3.0,5.0,0.0,ModChi
95,24,5.0,3.0,5.0,0.0,ModChi
96,1,4.0,1.0,4.0,0.0,ModChi
96,2,5.0,1.0,5.0,0.0,ModChi
96,3,4.0,1.0,4.0,0.0,ModChi
96,4,5.0,1.0,5.0,0.0,ModChi
96,5,4.0,1.0,4.0,0.0,ModChi
96,6,3.0,4.0,3.0,0.0,ModChi
96,7,4.0,4.0,4.0,0.0,ModChi
96,8,3.0,4.0,3.0,0.0,ModChi
96,9,5.0,3.0,5.0,0.0,ModChi
96,10,4.0,3.0,4.0,0.0,ModChi
96,11,5.0,3.0,5.0,0.0,ModChi
96,12,3.0,3.0,3.0,0.0,ModChi
96,13,5.0,3.0,5.0,0.0,ModChi
96,14,4.0,3.0,4.0,0.0,ModChi
96,15,3.0,3.0,3.0,0.0,ModChi
96,16,2.0,3.0,2.0,0.0,ModChi
96,17,4.0,5.0,4.0,0.0,ModChi
96,18,3.0,5.0,3.0,0.0,ModChi
96,19,5.0,5.0,5.0,0.0,ModChi
96,20,3.0,3.0,3.0,0.0,ModChi
96,21,3.0,3.0,3.0,0.0,ModChi
96,22,2.0,3.0,2.0,0.0,ModChi
96,23,2.0,3.0,2.0,0.0,ModChi
96,24,2.0,3.0,2.0,0.0,ModChi
97,1,5.0,1.0,5.0,0.0,ModChi
97,2,5.0,1.0,5.0,0.0,ModChi
97,3,2.0,1.0,2.0,0.0,ModChi
97,4,4.0,1.0,4.0,0.0,ModChi
97,5,4.0,1.0,4.0,0.0,ModChi
97,6,3.0,4.0,3.0,0.0,ModChi
97,7,4.0,4.0,4.0,0.0,ModChi
97,8,4.0,4.0,4.0,0.0,ModChi
97,9,4.0,3.0,4.0,0.0,ModChi
97,10,3.0,3.0,3.0,0.0,ModChi
97,11,5.0,3.0,5.0,0.0,ModChi
97,12,2.0,3.0,2.0,0.0,ModChi
97,13,3.0,3.0,3.0,0.0,ModChi
97,14,3.0,3.0,3.0,0.0,ModChi
97,15,2.0,3.0,2.0,0.0,ModChi
97,16,2.0,3.0,2.0,0.0,ModChi
97,17,4.0,5.0,4.0,0.0,ModChi
97,18,2.0,5.0,2.0,0.0,ModChi
97,19,2.0,5.0,2.0,0.0,ModChi
97,20,5.0,3.0,5.0,0.0,ModChi
97,21,2.0,3.0,2.0,0.0,ModChi
97,22,3.0,3.0,3.0,0.0,ModChi
97,23,4.0,3.0,4.0,0.0,ModChi
97,24,4.0,3.0,4.0,0.0,ModChi
98,1,3.0,1.0,3.0,0.0,ModChi
98,2,2.0,1.0,2.0,0.0,ModChi
98,3,4.0,1.0,4.0,0.0,ModChi
98,4,5.0,1.0,5.0,0.0,ModChi
98,5,2.0,1.0,2.0,0.0,ModChi
98,6,2.0,4.0,2.0,0.0,ModChi
98,7,3.0,4.0,3.0,0.0,ModChi
98,8,5.0,4.0,5.0,0.0,ModChi
98,9,2.0,3.0,2.0,0.0,ModChi
98,10,3.0,3.0,3.0,0.0,ModChi
98,11,4.0,3.0,4.0,0.0,ModChi
98,12,3.0,3.0,3.0,0.0,ModChi
98,13,4.0,3.0,4.0,0.0,ModChi
98,14,4.0,3.0,4.0,0.0,ModChi
98,15,3.0,3.0,3.0,0.0,ModChi
98,16,2.0,3.0,2.0,0.0,ModChi
98,17,4.0,5.0,4.0,0.0,ModChi
98,18,3.0,5.0,3.0,0.0,ModChi
98,19,4.0,5.0,4.0,0.0,ModChi
98,20,5.0,3.0,5.0,0.0,ModChi
98,21,3.0,3.0,3.0,0.0,ModChi
98,22,5.0,3.0,5.0,0.0,ModChi
98,23,3.0,3.0,3.0,0.0,ModChi
98,24,5.0,3.0,5.0,0.0,ModChi
99,1,2.0,1.0,2.0,0.0,ModChi
99,2,4.0,1.0,4.0,0.0,ModChi
99,3,3.0,1.0,3.0,0.0,ModChi
99,4,5.0,1.0,5.0,0.0,ModChi
99,5,5.0,1.0,5.0,0.0,ModChi
99,6,5.0,4.0,5.0,0.0,ModChi
99,7,5.0,4.0,5.0,0.0,ModChi
99,8,5.0,4.0,5.0,0.0,ModChi
99,9,5.0,3.0,5.0,0.0,ModChi
99,10,4.0,3.0,4.0,0.0,ModChi
99,11,4.0,3.0,4.0,0.0,ModChi
99,12,3.0,3.0,3.0,0.0,ModChi
99,13,2.0,3.0,2.0,0.0,ModChi
99,14,5.0,3.0,5.0,0.0,ModChi
99,15,3.0,3.0,3.0,0.0,ModChi
99,16,4.0,3.0,4.0,0.0,ModChi
99,17,3.0,5.0,3.0,0.0,ModChi
99,18,2.0,5.0,2.0,0.0,ModChi
99,19,5.0,5.0,5.0,0.0,ModChi
99,20,4.0,3.0,4.0,0.0,ModChi
99,21,2.0,3.0,2.0,0.0,ModChi
99,22,2.0,3.0,2.0,0.0,ModChi
99,23,2.0,3.0,2.0,0.0,ModChi
99,24,2.0,3.0,2.0,0.0,ModChi
100,1,3.0,1.0,3.0,0.0,ModChi
100,2,5.0,1.0,5.0,0.0,ModChi
100,3,4.0,1.0,4.0,0.0,ModChi
100,4,2.0,1.0,2.0,0.0,ModChi
100,5,3.0,1.0,3.0,0.0,ModChi
100,6,5.0,4.0,5.0,0.0,ModChi
100,7,2.0,4.0,2.0,0.0,ModChi
100,8,3.0,4.0,3.0,0.0,ModChi
100,9,5.0,3.0,5.0,0.0,ModChi
100,10,5.0,3.0,5.0,0.0,ModChi
100,11,4.0,3.0,4.0,0.0,ModChi
100,12,5.0,3.0,5.0,0.0,ModChi
100,13,4.0,3.0,4.0,0.0,ModChi
100,14,5.0,3.0,5.0,0.0,ModChi
100,15,2.0,3.0,2.0,0.0,ModChi
100,16,5.0,3.0,5.0,0.0,ModChi
100,17,3.0,5.0,3.0,0.0,ModChi
100,18,3.0,5.0,3.0,0.0,ModChi
100,19,2.0,5.0,2.0,0.0,ModChi
100,20,4.0,3.0,4.0,0.0,ModChi
100,21,3.0,3.0,3.0,0.0,ModChi
100,22,4.0,3.0,4.0,0.0,ModChi
